rank,daily,title,date,thumbnail
1,49481,バグ / 25時、ナイトコードで。 × 鏡音レン,2022-06-15,https://i.ytimg.com/vi/2Ii7UBMxWVw/default.jpg
2,45658,ひつじがいっぴき  / Vivid BAD SQUAD × MEIKO,2023-03-01,https://i.ytimg.com/vi/QkF12S1QCxc/default.jpg
3,31316,『エゴイスト』3DMVゲームサイズ公開！,2023-03-13,https://i.ytimg.com/vi/bukyo6L3H-E/default.jpg
4,24965,DAYBREAK FRONTLINE / Vivid BAD SQUAD × 初音ミク,2023-02-17,https://i.ytimg.com/vi/LTNhnSYd5CU/default.jpg
5,19215,Iなんです / 25時、ナイトコードで。 × 初音ミク,2022-11-20,https://i.ytimg.com/vi/lMXlOPGjwUI/default.jpg
6,18394,ロウワー / 25時、ナイトコードで。 × MEIKO,2021-11-16,https://i.ytimg.com/vi/16M9oC-a5bY/default.jpg
7,16804,トンデモワンダーズ / ワンダーランズ×ショウタイム × KAITO,2022-10-26,https://i.ytimg.com/vi/ZfVWqos23xs/default.jpg
8,16631,オルターエゴ / Vivid BAD SQUAD × 初音ミク,2022-12-22,https://i.ytimg.com/vi/y_lZimJsdjU/default.jpg
9,16556,アイデンティティ / 宵崎 奏 × 初音ミク,2022-04-15,https://i.ytimg.com/vi/YsSShYaKOvk/default.jpg
10,16274,ビターチョコデコレーション / 25時、ナイトコードで。 × 初音ミク,2022-12-26,https://i.ytimg.com/vi/eWBjxT54RQA/default.jpg
11,15272,シネマ / Vivid BAD SQUAD × KAITO,2021-08-17,https://i.ytimg.com/vi/8m1cUgLepmY/default.jpg
12,14290,てらてら / Leo/need × 初音ミク,2022-07-21,https://i.ytimg.com/vi/diDsFjpV8yw/default.jpg
13,13978,徳川カップヌードル禁止令 / 草薙寧々 & ネネロボ × ミクダヨー & 鏡音レン & KAITO,2022-03-16,https://i.ytimg.com/vi/jPXAgWkqbo4/default.jpg
14,13935,Flyway  / Leo/need × 鏡音レン,2023-01-21,https://i.ytimg.com/vi/2GK1B1RshN4/default.jpg
15,13670,2周年アニバーサリーソング『Journey』,2022-09-29,https://i.ytimg.com/vi/m__WcDdaF7k/default.jpg
16,13530,Flyer! / Vivid BAD SQUAD × 鏡音レン,2022-10-05,https://i.ytimg.com/vi/gr4FAlsibeg/default.jpg
17,12270,月光 / Vivid BAD SQUAD × MEIKO,2022-05-20,https://i.ytimg.com/vi/E5Wu8Ir6kdQ/default.jpg
18,11745,虚ろを扇ぐ / Vivid BAD SQUAD × KAITO,2022-09-06,https://i.ytimg.com/vi/MnZfL-cwUCA/default.jpg
19,11575,1周年アニバーサリーソング『群青讃歌』,2022-09-29,https://i.ytimg.com/vi/MxT59XJXMnU/default.jpg
20,11366,『私は、私達は』3DMVゲームサイズ公開！,2023-02-17,https://i.ytimg.com/vi/dW8TIOrjDfE/default.jpg
21,11228,『にっこり^^調査隊のテーマ』3DMVゲームサイズ公開！,2022-01-19,https://i.ytimg.com/vi/v7SYWS2jarw/default.jpg
22,10566,どんな結末がお望みだい？ / ワンダーランズ×ショウタイム × 初音ミク,2022-10-04,https://i.ytimg.com/vi/1W-7h8LO-Hg/default.jpg
23,9996,トリコロージュ/25時、ナイトコードで。 × 初音ミク,2022-01-31,https://i.ytimg.com/vi/M_ijFuoASt0/default.jpg
24,9713,ジャックポットサッドガール / 25時、ナイトコードで。 × 初音ミク,2021-08-03,https://i.ytimg.com/vi/J9kD9rYR088/default.jpg
25,9494,『仮死化』3DMVゲームサイズ公開！,2022-12-19,https://i.ytimg.com/vi/EkZ1qsjK2yc/default.jpg
26,9328,『エゴロック』3DMVゲームサイズ公開！,2022-10-06,https://i.ytimg.com/vi/l89n9HsU9Rc/default.jpg
27,8797,88☆彡 / ワンダーランズ×ショウタイム × KAITO,2022-04-11,https://i.ytimg.com/vi/giOsLry_orw/default.jpg
28,8761,少女レイ / MORE MORE JUMP！ × 初音ミク,2022-07-17,https://i.ytimg.com/vi/3VT85q-E-UU/default.jpg
29,8754,アイディスマイル / 25時、ナイトコードで。 × MEIKO,2022-10-04,https://i.ytimg.com/vi/JTOM6fuXptg/default.jpg
30,8519,グッバイ宣言 / ワンダーランズ×ショウタイム,2023-01-23,https://i.ytimg.com/vi/_--Sjtj84-U/default.jpg
31,8387,『ノンブレス・オブリージュ』3DMVゲームサイズ公開！,2022-12-05,https://i.ytimg.com/vi/kseClAA2hOM/default.jpg
32,8070,イフ / MORE MORE JUMP！ × 初音ミク,2022-09-30,https://i.ytimg.com/vi/egAHniCboNQ/default.jpg
33,7998,Glory Steady Go! / ワンダーランズ×ショウタイム × 巡音ルカ,2021-09-09,https://i.ytimg.com/vi/JoM4JGqQyCU/default.jpg
34,7024,『気まぐれメルシィ』3DMVゲームサイズ公開！,2023-01-04,https://i.ytimg.com/vi/9FTEK4KJMfo/default.jpg
35,6950,PaⅢ.SENSATION / Vivid BAD SQUAD × 初音ミク × 鏡音リン,2022-11-11,https://i.ytimg.com/vi/bof7UD3MJAQ/default.jpg
